ID,Protein Name,host.sim,deg.sim,GO ID,GO Terms,Domain ID,Domain Name,domain.sim,Druggable,Predict Score
tr|U6L8H7|U6L8H7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8H9|U6L8H9_EIMTE,"3'-5' exonuclease domain containing protein, related (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8I1|U6L8I1_EIMTE,"MGC81273 protein, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8I2|U6L8I2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8I4|U6L8I4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8I5|U6L8I5_EIMTE,"Transportin, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8I7|U6L8I7_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8I9|U6L8I9_EIMTE,NFACT RNA-binding domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8J0|U6L8J0_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8J2|U6L8J2_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8J4|U6L8J4_EIMTE,Ribosome biogenesis protein NOP53 (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8J5|U6L8J5_EIMTE,"SNARE protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8J9|U6L8J9_EIMTE,"Cation-transporting ATPase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8K0|U6L8K0_EIMTE,"RNA recognition motif domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8K3|U6L8K3_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8K4|U6L8K4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8K5|U6L8K5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8K7|U6L8K7_EIMTE,Multi-pass transmembrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8K9|U6L8K9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8L1|U6L8L1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8L2|U6L8L2_EIMTE,Zinc finger (CCCH type) protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8L5|U6L8L5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8L6|U6L8L6_EIMTE,"Chaperonin complex component, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8L9|U6L8L9_EIMTE,"Nucleolar protein family a, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8M0|U6L8M0_EIMTE,Calpain catalytic domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8M2|U6L8M2_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8M4|U6L8M4_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8M6|U6L8M6_EIMTE,AAA ATPase AAA+ lid domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8M8|U6L8M8_EIMTE,Spindle pole body component (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8N0|U6L8N0_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8N1|U6L8N1_EIMTE,SCP domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8N3|U6L8N3_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8N5|U6L8N5_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8N8|U6L8N8_EIMTE,"Zinc finger (C3HC4 RING finger) protein, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8N9|U6L8N9_EIMTE,EF-hand domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8P1|U6L8P1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8P4|U6L8P4_EIMTE,PDEase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8P5|U6L8P5_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8P6|U6L8P6_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8P9|U6L8P9_EIMTE,Serine aminopeptidase S33 domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8Q0|U6L8Q0_EIMTE,REJ domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8Q1|U6L8Q1_EIMTE,"GTP-binding protein TypA, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8Q2|U6L8Q2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8Q5|U6L8Q5_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8Q6|U6L8Q6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8Q7|U6L8Q7_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8R0|U6L8R0_EIMTE,"Importin subunit alpha, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8R2|U6L8R2_EIMTE,"PRP38 family domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8R4|U6L8R4_EIMTE,PPPDE domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8R6|U6L8R6_EIMTE,"Chromosome II, complete genome, related (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8R8|U6L8R8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8S2|U6L8S2_EIMTE,Zinc finger (CCCH type) protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8S3|U6L8S3_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8S7|U6L8S7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8S9|U6L8S9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8T2|U6L8T2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8T4|U6L8T4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8T7|U6L8T7_EIMTE,"Proteasome PCI domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8U0|U6L8U0_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8U2|U6L8U2_EIMTE,"Erythroblast macrophage protein emp, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8U4|U6L8U4_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8V0|U6L8V0_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8V3|U6L8V3_EIMTE,Protein kinase domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8V5|U6L8V5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8V7|U6L8V7_EIMTE,Uncharacterized protein,0.0,51.3,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8V9|U6L8V9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8W2|U6L8W2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8W3|U6L8W3_EIMTE,Sm protein F,0.0,72.6,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8W7|U6L8W7_EIMTE,EF-hand domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8W8|U6L8W8_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8X2|U6L8X2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8X5|U6L8X5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8X7|U6L8X7_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8Y0|U6L8Y0_EIMTE,"Formin 1, related (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8Y2|U6L8Y2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8Y5|U6L8Y5_EIMTE,"Double-stranded DNA-binding domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8Y7|U6L8Y7_EIMTE,Guanylate cyclase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8Z0|U6L8Z0_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8Z1|U6L8Z1_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8Z5|U6L8Z5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L8Z7|U6L8Z7_EIMTE,"Ribosomal protein S18 domain containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L900|U6L900_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L902|U6L902_EIMTE,Methyl-accepting transducer domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L905|U6L905_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L908|U6L908_EIMTE,"60S ribosomal protein L37, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L912|U6L912_EIMTE,Rhoptry neck protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L913|U6L913_EIMTE,"Ectonucleoside triphosphate diphosphohydrolase, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L915|U6L915_EIMTE,Major facilitator superfamily domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L918|U6L918_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L919|U6L919_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L922|U6L922_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L923|U6L923_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L925|U6L925_EIMTE,"60S ribosomal protein L13a, putative",0.0,58.8,GO:0006412,translation (biological_process),PF00572.21;PF00572.21,Ribosomal_L13;Ribosomal_L13,0.0,Negative,0.2475493678687811
tr|U6L927|U6L927_EIMTE,Rad50/SbcC-type AAA domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L929|U6L929_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L932|U6L932_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L937|U6L937_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L938|U6L938_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L940|U6L940_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L942|U6L942_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L944|U6L944_EIMTE,"NLI interacting factor-like phosphatase domain-containing protein, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L947|U6L947_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L948|U6L948_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L952|U6L952_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L953|U6L953_EIMTE,Glutamyl-tRNA reductase (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L957|U6L957_EIMTE,HTH OST-type domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L958|U6L958_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L959|U6L959_EIMTE,GYF domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L963|U6L963_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L964|U6L964_EIMTE,Exportin-1 C-terminal domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L970|U6L970_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L973|U6L973_EIMTE,PCI domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L976|U6L976_EIMTE,"DnaJ domain-containing protein, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L978|U6L978_EIMTE,Helicase C-terminal domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L982|U6L982_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L983|U6L983_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L989|U6L989_EIMTE,SET domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L992|U6L992_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L994|U6L994_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L998|U6L998_EIMTE,"Glutathione reductase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L999|U6L999_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9A3|U6L9A3_EIMTE,"46 kDa FK506-binding nuclear protein, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9A4|U6L9A4_EIMTE,"ATP-dependent RNA helicase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9A8|U6L9A8_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9B5|U6L9B5_EIMTE,"Structural maintenance of chromosomes protein, related (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9B6|U6L9B6_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9C0|U6L9C0_EIMTE,"Serine/threonine protein phosphatase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9C2|U6L9C2_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9C5|U6L9C5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9C9|U6L9C9_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9D0|U6L9D0_EIMTE,Longin domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9D4|U6L9D4_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9D5|U6L9D5_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9D9|U6L9D9_EIMTE,"Subtilase family serine protease, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9E0|U6L9E0_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9E4|U6L9E4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9E5|U6L9E5_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9E9|U6L9E9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9F2|U6L9F2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9F6|U6L9F6_EIMTE,"Uracil phosphoribosyltransferase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9G1|U6L9G1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9G5|U6L9G5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9G9|U6L9G9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9H0|U6L9H0_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9H4|U6L9H4_EIMTE,"WD domain, G-beta repeat-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9H8|U6L9H8_EIMTE,FAS1 domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9I2|U6L9I2_EIMTE,"DNA-damage inducible protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9I9|U6L9I9_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9J2|U6L9J2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9J4|U6L9J4_EIMTE,"ABC transporter B family protein, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9J6|U6L9J6_EIMTE,"SCY kinase-related protein (Incomplete catalytic triad), putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9J9|U6L9J9_EIMTE,Peptidase M16 C-terminal domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9K0|U6L9K0_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9K4|U6L9K4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9K5|U6L9K5_EIMTE,Kelch motif domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9K9|U6L9K9_EIMTE,"GF17743, related (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9L1|U6L9L1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9L5|U6L9L5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9L6|U6L9L6_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9L8|U6L9L8_EIMTE,"Methionine aminopeptidase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9M0|U6L9M0_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9M1|U6L9M1_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9M4|U6L9M4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9M5|U6L9M5_EIMTE,"CAM kinase, CDPK family, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9M8|U6L9M8_EIMTE,"WD domain, G-beta repeat-containing protein",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9M9|U6L9M9_EIMTE,C2H2-type domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9N2|U6L9N2_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9N5|U6L9N5_EIMTE,"Type I fatty acid synthase, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9N7|U6L9N7_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9P0|U6L9P0_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9P2|U6L9P2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9P3|U6L9P3_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9P5|U6L9P5_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
